	title	avg_rating	count_rating	score	genres
5067	World According to Garp, The (1982)	3.3076923076923075	13	3.2218568331064574	Comedy Drama Romance
3589	Hair (1979)	3.5	4	3.221743436484323	Comedy Drama Musical
4083	White Oleander (2002)	3.5	4	3.221743436484323	Drama
3578	In a Lonely Place (1950)	3.5	4	3.221743436484323	Drama Film-Noir Mystery Romance
4069	What We Do in the Shadows (2014)	3.5	4	3.221743436484323	Comedy Horror
4415	Palookaville (1996)	3.5	4	3.221743436484323	Action Comedy Drama
3579	Night of the Living Dead (1990)	3.5	4	3.221743436484323	Horror
3597	Heaven (2002)	3.5	4	3.221743436484323	Drama
4109	Water (2005)	3.5	4	3.221743436484323	Drama Romance
4008	Avalon (2001)	3.5	4	3.221743436484323	Drama Fantasy Sci-Fi
4454	Perez Family, The (1995)	3.5	4	3.221743436484323	Comedy Romance
4068	American Buffalo (1996)	3.5	4	3.221743436484323	Crime Drama
4030	Winged Migration (Peuple migrateur, Le) (2001)	3.5	4	3.221743436484323	Documentary
4437	Freaks (1932)	3.5	4	3.221743436484323	Crime Drama Horror
4150	Black Stallion, The (1979)	3.5	4	3.221743436484323	Adventure Children Drama
4461	Permanent Midnight (1998)	3.5	4	3.221743436484323	Drama
3554	Harriet the Spy (1996)	3.5	4	3.221743436484323	Children Comedy
3550	High Crimes (2002)	3.5	4	3.221743436484323	Thriller
4156	The Golden Voyage of Sinbad (1973)	3.5	4	3.221743436484323	Action Adventure Fantasy
4191	Bedroom Window, The (1987)	3.5	4	3.221743436484323	Thriller
4396	Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)	3.5	4	3.221743436484323	Drama Thriller
3893	You Kill Me (2007)	3.5	4	3.221743436484323	Comedy Crime Thriller
3998	Soloist, The (2009)	3.5	4	3.221743436484323	Drama Musical
4217	Black Book (Zwartboek) (2006)	3.5	4	3.221743436484323	Drama Thriller War
3680	Ladybird Ladybird (1994)	3.5	4	3.221743436484323	Drama
4300	Prisoner of the Mountains (Kavkazsky plennik) (1996)	3.5	4	3.221743436484323	War
4324	Emerald Forest, The (1985)	3.5	4	3.221743436484323	Action Adventure Drama
4219	To Gillian on Her 37th Birthday (1996)	3.5	4	3.221743436484323	Drama Romance
4333	Reservation Road (2007)	3.5	4	3.221743436484323	Drama Thriller
3685	It's the Great Pumpkin, Charlie Brown (1966)	3.5	4	3.221743436484323	Animation Children Comedy
4272	Quigley Down Under (1990)	3.5	4	3.221743436484323	Adventure Drama Western
4339	Fair Game (2010)	3.5	4	3.221743436484323	Drama Thriller
3973	Some Mother's Son (1996)	3.5	4	3.221743436484323	Drama
3867	Candleshoe (1977)	3.5	4	3.221743436484323	Adventure Children Comedy
3692	Gridlock'd (1997)	3.5	4	3.221743436484323	Crime
3648	Inglorious Bastards (Quel maledetto treno blindato) (1978)	3.5	4	3.221743436484323	Action Adventure Drama War
4387	Get Hard (2015)	3.5	4	3.221743436484323	Comedy Crime
4248	Fire Down Below (1997)	3.5	4	3.221743436484323	Action Drama Thriller
3727	Mediterraneo (1991)	3.5	4	3.221743436484323	Comedy Drama
4275	Rum Diary, The (2011)	3.5	4	3.221743436484323	Comedy Drama Thriller
3700	Harder They Fall, The (1956)	3.5	4	3.221743436484323	Drama Film-Noir
3774	Charlie Bartlett (2007)	3.5	4	3.221743436484323	Comedy Drama
3710	Jackass 3D (2010)	3.5	4	3.221743436484323	Action Comedy Documentary
3708	Lagaan: Once Upon a Time in India (2001)	3.5	4	3.221743436484323	Comedy Drama Musical Romance
5158	Breakdown (1997)	3.275	20	3.2206791035121194	Action Thriller
5040	*batteries not included (1987)	3.3181818181818183	11	3.2202933238345937	Children Comedy Fantasy Sci-Fi
5036	Relic, The (1997)	3.3181818181818183	11	3.2202933238345937	Horror Thriller
5042	K-19: The Widowmaker (2002)	3.3181818181818183	11	3.2202933238345937	Action Adventure Drama Thriller
5039	American Tail: Fievel Goes West, An (1991)	3.3181818181818183	11	3.2202933238345937	Adventure Animation Children Musical Western
5038	Invisible Man, The (1933)	3.3181818181818183	11	3.2202933238345937	Horror Sci-Fi
5041	Madagascar: Escape 2 Africa (2008)	3.3181818181818183	11	3.2202933238345937	Action Adventure Animation Children Comedy IMAX
5037	Thinner (1996)	3.3181818181818183	11	3.2202933238345937	Horror Thriller
5180	Age of Innocence, The (1993)	3.259259259259259	27	3.219818454962411	Drama
2688	Dead Reckoning (1947)	3.75	2	3.2196503577053837	Drama Film-Noir Mystery
2684	Jiro Dreams of Sushi (2011)	3.75	2	3.2196503577053837	Documentary
2683	Biloxi Blues (1988)	3.75	2	3.2196503577053837	Comedy Drama
2685	Woman in Black, The (2012)	3.75	2	3.2196503577053837	Drama Horror Thriller
2686	Letter, The (1940)	3.75	2	3.2196503577053837	Drama Film-Noir
2687	Dead Silence (2007)	3.75	2	3.2196503577053837	Horror Mystery Thriller
2640	Halloween II (2009)	3.75	2	3.2196503577053837	Horror Thriller
2481	Roger Dodger (2002)	3.75	2	3.2196503577053837	Comedy Drama
2510	Epic (2013)	3.75	2	3.2196503577053837	Adventure Animation Fantasy
2682	Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)	3.75	2	3.2196503577053837	Drama
2681	Mutiny on the Bounty (1962)	3.75	2	3.2196503577053837	Adventure Drama Romance
2532	Helvetica (2007)	3.75	2	3.2196503577053837	Documentary
2531	Adventures of Sherlock Holmes, The (1939)	3.75	2	3.2196503577053837	Crime Mystery Thriller
2530	Dragonball Evolution (2009)	3.75	2	3.2196503577053837	Action Adventure Fantasy Sci-Fi
2529	Last Airbender, The (2010)	3.75	2	3.2196503577053837	Action Adventure Fantasy
2528	With Six You Get Eggroll (1968)	3.75	2	3.2196503577053837	Comedy Romance
2527	Trouble with Angels, The (1966)	3.75	2	3.2196503577053837	Comedy
2526	Orpheus (Orphée) (1950)	3.75	2	3.2196503577053837	Drama Fantasy Romance
2525	Ox-Bow Incident, The (1943)	3.75	2	3.2196503577053837	Drama Western
2523	Nebraska (2013)	3.75	2	3.2196503577053837	Adventure Drama
2522	Where the Sidewalk Ends (1950)	3.75	2	3.2196503577053837	Crime Drama Film-Noir
2521	Becoming Jane (2007)	3.75	2	3.2196503577053837	Drama Romance
2520	Drinking Buddies (2013)	3.75	2	3.2196503577053837	Comedy Drama Romance
2517	Heaven Knows, Mr. Allison (1957)	3.75	2	3.2196503577053837	Drama War
2515	Dinner Rush (2000)	3.75	2	3.2196503577053837	Drama
2514	Wilbur Wants to Kill Himself (2002)	3.75	2	3.2196503577053837	Comedy Drama Romance
2680	Big Heat, The (1953)	3.75	2	3.2196503577053837	Drama Film-Noir
2512	Running on Empty (1988)	3.75	2	3.2196503577053837	Drama
2509	Bent (1997)	3.75	2	3.2196503577053837	Drama War
2506	Rich and Strange (1931)	3.75	2	3.2196503577053837	Comedy Romance
2505	Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955)	3.75	2	3.2196503577053837	Action Adventure Drama
2494	Rust and Bone (De rouille et d'os) (2012)	3.75	2	3.2196503577053837	Drama Romance
2504	Richard III (1955)	3.75	2	3.2196503577053837	Drama War
2618	Love Affair (1939)	3.75	2	3.2196503577053837	Comedy Drama Romance
2475	Outfoxed: Rupert Murdoch's War on Journalism (2004)	3.75	2	3.2196503577053837	Documentary
2476	Eiger Sanction, The (1975)	3.75	2	3.2196503577053837	Action Adventure Drama Thriller
2489	Sapphires, The (2012)	3.75	2	3.2196503577053837	Comedy Drama Musical
2477	Bay, The (2012)	3.75	2	3.2196503577053837	Horror Sci-Fi Thriller
2705	Sisters (1973)	3.75	2	3.2196503577053837	Horror Thriller
2706	Six Shooter (2004)	3.75	2	3.2196503577053837	Comedy Drama
2708	Howling IV: The Original Nightmare (1988)	3.75	2	3.2196503577053837	Horror
2535	Pierrot le fou (1965)	3.75	2	3.2196503577053837	Crime Drama
2487	Beat the Devil (1953)	3.75	2	3.2196503577053837	Adventure Comedy Crime Drama Romance
2478	Eight Below (2006)	3.75	2	3.2196503577053837	Action Adventure Drama Romance
2710	Evelyn (2002)	3.75	2	3.2196503577053837	Drama
2485	Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004)	3.75	2	3.2196503577053837	Drama War
2711	D.O.A. (1950)	3.75	2	3.2196503577053837	Drama Film-Noir Mystery
2480	Hereafter (2010)	3.75	2	3.2196503577053837	Drama Fantasy
2484	Night Moves (1975)	3.75	2	3.2196503577053837	Crime Thriller
2704	American: The Bill Hicks Story (2009)	3.75	2	3.2196503577053837	Comedy Documentary
2629	Killer Inside Me, The (2010)	3.75	2	3.2196503577053837	Crime Drama Thriller Western
2702	Sea Hawk, The (1940)	3.75	2	3.2196503577053837	Action Adventure Romance
2693	Moulin Rouge (1952)	3.75	2	3.2196503577053837	Drama
2503	Holiday (1938)	3.75	2	3.2196503577053837	Comedy Drama Romance
2690	Shoot the Piano Player (Tirez sur le pianiste) (1960)	3.75	2	3.2196503577053837	Crime Drama Romance Thriller
2499	Lola Montès (1955)	3.75	2	3.2196503577053837	Drama
2498	Trip to the Moon, A (Voyage dans la lune, Le) (1902)	3.75	2	3.2196503577053837	Action Adventure Fantasy Sci-Fi
2482	East, The (2013)	3.75	2	3.2196503577053837	Drama
2630	Brideshead Revisited (2008)	3.75	2	3.2196503577053837	Drama
2492	Alexander Nevsky (Aleksandr Nevskiy) (1938)	3.75	2	3.2196503577053837	Action Drama War
2701	Wolf Children (Okami kodomo no ame to yuki) (2012)	3.75	2	3.2196503577053837	Animation Fantasy
2694	Welcome to Collinwood (2002)	3.75	2	3.2196503577053837	Comedy Crime
2491	Rurouni Kenshin (Rurôni Kenshin: Meiji kenkaku roman tan) (2012)	3.75	2	3.2196503577053837	Action Drama
2695	Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)	3.75	2	3.2196503577053837	Animation Children Fantasy
2490	Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) (1971)	3.75	2	3.2196503577053837	Action Adventure War Western
2697	Blended (2014)	3.75	2	3.2196503577053837	Comedy
2698	Desk Set (1957)	3.75	2	3.2196503577053837	Comedy Romance
2533	Hitch-Hiker, The (1953)	3.75	2	3.2196503577053837	Drama Film-Noir
2619	Case 39 (2009)	3.75	2	3.2196503577053837	Horror Thriller
2672	Heart in Winter, A (Un coeur en hiver) (1992)	3.75	2	3.2196503577053837	Drama Romance
2667	Evil Dead (2013)	3.75	2	3.2196503577053837	Horror
2579	Quai des Orfèvres (Jenny Lamour) (1947)	3.75	2	3.2196503577053837	Crime Drama
2577	And Soon the Darkness (2010)	3.75	2	3.2196503577053837	Horror Thriller
2575	Abominable Dr. Phibes, The (1971)	3.75	2	3.2196503577053837	Horror Mystery
2662	Dark Victory (1939)	3.75	2	3.2196503577053837	Drama Romance
2574	Khartoum (1966)	3.75	2	3.2196503577053837	Action Adventure Drama War
2573	We Are What We Are (2013)	3.75	2	3.2196503577053837	Drama Horror Mystery Thriller
2571	Cries and Whispers (Viskningar och rop) (1972)	3.75	2	3.2196503577053837	Drama
2570	Now, Voyager (1942)	3.75	2	3.2196503577053837	Drama Romance
2664	See No Evil, Hear No Evil (1989)	3.75	2	3.2196503577053837	Comedy Crime
2568	This Is Where I Leave You (2014)	3.75	2	3.2196503577053837	Comedy Drama
2665	Raven, The (2012)	3.75	2	3.2196503577053837	Mystery Thriller
2666	Desert Fox, The (1951)	3.75	2	3.2196503577053837	Drama War
2668	L.I.E. (2001)	3.75	2	3.2196503577053837	Drama
2567	Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)	3.75	2	3.2196503577053837	Action Crime Thriller
2669	Dead Man's Shoes (2004)	3.75	2	3.2196503577053837	Crime Thriller
2635	Poolhall Junkies (2002)	3.75	2	3.2196503577053837	Comedy Drama Thriller
2634	Stroszek (1977)	3.75	2	3.2196503577053837	Comedy Drama
2674	My Bloody Valentine 3-D (2009)	3.75	2	3.2196503577053837	Horror Thriller
2606	Intact (Intacto) (2001)	3.75	2	3.2196503577053837	Thriller
2647	Panic in the Streets (1950)	3.75	2	3.2196503577053837	Crime Drama Film-Noir Thriller
2675	Heartbreak Kid, The (1972)	3.75	2	3.2196503577053837	Comedy Romance
2611	Pirate Movie, The (1982)	3.75	2	3.2196503577053837	Adventure Comedy Musical
2612	Bête humaine, La (1938)	3.75	2	3.2196503577053837	Drama
2613	Byzantium (2012)	3.75	2	3.2196503577053837	Drama Fantasy Thriller
2646	Macbeth (2015)	3.75	2	3.2196503577053837	Drama
2633	Pork Chop Hill (1959)	3.75	2	3.2196503577053837	War
2538	Gridiron Gang (2006)	3.75	2	3.2196503577053837	Drama
2580	Thing About My Folks, The (2005)	3.75	2	3.2196503577053837	Comedy
2581	Fearless Vampire Killers, The (1967)	3.75	2	3.2196503577053837	Comedy Horror
2604	Pickup on South Street (1953)	3.75	2	3.2196503577053837	Film-Noir
2652	Far from the Madding Crowd (1967)	3.75	2	3.2196503577053837	Drama Romance
2650	Man on the Train (Homme du train, L') (2002)	3.75	2	3.2196503577053837	Comedy Drama
2653	Days of Being Wild (A Fei jingjyuhn) (1990)	3.75	2	3.2196503577053837	Drama Romance
2638	Arn: The Knight Templar (Arn - Tempelriddaren) (2007)	3.75	2	3.2196503577053837	Action Adventure Drama Romance War
2655	Day of the Doctor, The (2013)	3.75	2	3.2196503577053837	Adventure Drama Sci-Fi
2656	Sherlock Jr. (1924)	3.75	2	3.2196503577053837	Comedy Fantasy Romance
2589	Bread and Tulips (Pane e tulipani) (2000)	3.75	2	3.2196503577053837	Comedy Drama Romance
2637	Texas Chainsaw Massacre: The Beginning, The (2006)	3.75	2	3.2196503577053837	Horror Thriller
2649	American Friend, The (Amerikanische Freund, Der) (1977)	3.75	2	3.2196503577053837	Crime Drama Mystery Thriller
2636	Yes Men Fix the World, The (2009)	3.75	2	3.2196503577053837	Documentary
2592	Veronika Decides to Die (2009)	3.75	2	3.2196503577053837	Drama Romance
2661	Muhammad Ali's Greatest Fight (2013)	3.75	2	3.2196503577053837	Drama
2593	Ten, The (2007)	3.75	2	3.2196503577053837	Comedy
2595	Bronson (2009)	3.75	2	3.2196503577053837	Action Comedy Drama Thriller
2588	There's No Business Like Show Business (1954)	3.75	2	3.2196503577053837	Musical
2648	Everything Must Go (2010)	3.75	2	3.2196503577053837	Comedy Drama
2621	Lost and Delirious (2001)	3.75	2	3.2196503577053837	Drama
2598	Cargo (2009)	3.75	2	3.2196503577053837	Sci-Fi
2583	Yours, Mine and Ours (1968)	3.75	2	3.2196503577053837	Children Comedy
2599	Assassination of Richard Nixon, The (2004)	3.75	2	3.2196503577053837	Crime Drama Thriller
2600	Inside Llewyn Davis (2013)	3.75	2	3.2196503577053837	Drama
2601	Captain Blood (1935)	3.75	2	3.2196503577053837	Action Adventure Romance
2582	Bachelor and the Bobby-Soxer, The (1947)	3.75	2	3.2196503577053837	Comedy
2602	Gulliver's Travels (1939)	3.75	2	3.2196503577053837	Adventure Animation Children
2603	Swing Vote (2008)	3.75	2	3.2196503577053837	Comedy Drama
2617	Yi Yi (2000)	3.75	2	3.2196503577053837	Drama
2625	Straight Outta Compton (2015)	3.75	2	3.2196503577053837	Drama
2554	Mask of Fu Manchu, The (1932)	3.75	2	3.2196503577053837	Adventure Horror Sci-Fi
2549	Valet, The (La doublure) (2006)	3.75	2	3.2196503577053837	Comedy
2558	Last Year at Marienbad (L'Année dernière à Marienbad) (1961)	3.75	2	3.2196503577053837	Drama Mystery Romance
2544	Stage Door (1937)	3.75	2	3.2196503577053837	Drama
2566	Farewell (L'affaire Farewell) (2009)	3.75	2	3.2196503577053837	Thriller
2564	Specials, The (2000)	3.75	2	3.2196503577053837	Comedy
2557	Starred Up (2013)	3.75	2	3.2196503577053837	Drama
2547	V/H/S/2 (2013)	3.75	2	3.2196503577053837	Horror Thriller
2562	Last Train from Gun Hill (1959)	3.75	2	3.2196503577053837	Drama Western
2543	Ice Pirates, The (1984)	3.75	2	3.2196503577053837	Action Adventure Comedy Sci-Fi
2548	Cleo from 5 to 7 (Cléo de 5 à 7) (1962)	3.75	2	3.2196503577053837	Drama
2563	People Will Talk (1951)	3.75	2	3.2196503577053837	Comedy Romance
2552	City of Men (Cidade dos Homens) (2007)	3.75	2	3.2196503577053837	Drama
2542	I've Loved You So Long (Il y a longtemps que je t'aime) (2008)	3.75	2	3.2196503577053837	Drama Mystery
2565	21 and Over (2013)	3.75	2	3.2196503577053837	Comedy
2550	Hands on a Hard Body (1996)	3.75	2	3.2196503577053837	Comedy Documentary
2541	Professionals, The (1966)	3.75	2	3.2196503577053837	Western
2556	Mishima: A Life in Four Chapters (1985)	3.75	2	3.2196503577053837	Drama
2555	Prime of Miss Jean Brodie, The (1969)	3.75	2	3.2196503577053837	Drama
2551	Another Man's Poison (1952)	3.75	2	3.2196503577053837	Crime Drama
2553	War Horse (2011)	3.75	2	3.2196503577053837	Drama War
2539	I'm No Angel (1933)	3.75	2	3.2196503577053837	Comedy
2678	Bigger, Stronger, Faster* (2008)	3.75	2	3.2196503577053837	Documentary
5152	Crank (2006)	3.2777777777777777	18	3.219315340884776	Action Thriller
5464	Under Siege (1992)	3.2439024390243905	41	3.218644843303718	Action Drama Thriller
4996	Rescue Dawn (2006)	3.3333333333333335	9	3.218545872295452	Action Adventure Drama War
4899	Taking Lives (2004)	3.3333333333333335	9	3.218545872295452	Crime Drama Thriller
4967	Boy Who Could Fly, The (1986)	3.3333333333333335	9	3.218545872295452	Drama Fantasy
4980	Joe's Apartment (1996)	3.3333333333333335	9	3.218545872295452	Comedy Fantasy Musical
4886	Don't Say a Word (2001)	3.3333333333333335	9	3.218545872295452	Thriller
5006	Blue Sky (1994)	3.3333333333333335	9	3.218545872295452	Drama Romance
5017	War of the Roses, The (1989)	3.3333333333333335	9	3.218545872295452	Comedy Drama
5145	Footloose (1984)	3.28125	16	3.217818528245009	Drama
5144	Manchurian Candidate, The (2004)	3.28125	16	3.217818528245009	Thriller
5465	Jay and Silent Bob Strike Back (2001)	3.2435897435897436	39	3.2176649946569587	Adventure Comedy
5285	What About Bob? (1991)	3.25	30	3.2169192665099153	Comedy
4853	Bangkok Dangerous (2008)	3.357142857142857	7	3.2165799893139178	Action Crime Thriller
4838	Murder on the Orient Express (1974)	3.357142857142857	7	3.2165799893139178	Crime Mystery Thriller
4835	Across the Universe (2007)	3.357142857142857	7	3.2165799893139178	Drama Fantasy Musical Romance
4849	Chronicles of Narnia: Prince Caspian, The (2008)	3.357142857142857	7	3.2165799893139178	Adventure Children Fantasy
4851	Lookout, The (2007)	3.357142857142857	7	3.2165799893139178	Crime Drama Thriller
4848	Jersey Girl (2004)	3.357142857142857	7	3.2165799893139178	Comedy Drama Romance
4839	Glass House, The (2001)	3.357142857142857	7	3.2165799893139178	Thriller
4855	City of Ember (2008)	3.357142857142857	7	3.2165799893139178	Adventure Children Sci-Fi
4834	Mission: Impossible - Rogue Nation (2015)	3.357142857142857	7	3.2165799893139178	Action Adventure Thriller
4856	The Fault in Our Stars (2014)	3.357142857142857	7	3.2165799893139178	Drama Romance
4840	20 Dates (1998)	3.357142857142857	7	3.2165799893139178	Comedy Romance
4836	Witches, The (1990)	3.357142857142857	7	3.2165799893139178	Children Fantasy
4830	From Paris with Love (2010)	3.357142857142857	7	3.2165799893139178	Action Crime
4843	Quick Change (1990)	3.357142857142857	7	3.2165799893139178	Comedy Crime
4833	Blindness (2008)	3.357142857142857	7	3.2165799893139178	Drama Mystery Romance Thriller
4841	John Q (2002)	3.357142857142857	7	3.2165799893139178	Crime Drama Thriller
4837	Brothers Bloom, The (2008)	3.357142857142857	7	3.2165799893139178	Adventure Comedy Crime Romance
4847	Jennifer's Body (2009)	3.357142857142857	7	3.2165799893139178	Comedy Horror Sci-Fi Thriller
5130	Legend (1985)	3.2857142857142856	14	3.2161681963601376	Adventure Fantasy Romance
5122	Mirror Has Two Faces, The (1996)	3.2857142857142856	14	3.2161681963601376	Comedy Drama Romance
5142	Kingdom of Heaven (2005)	3.2857142857142856	14	3.2161681963601376	Action Drama Romance War
4685	This Film Is Not Yet Rated (2006)	3.4	5	3.2143519886015124	Documentary
4684	Three O'Clock High (1987)	3.4	5	3.2143519886015124	Comedy
